id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
757733,TX,INDIVIDUAL,3 years,Rosen USA,C,MORTGAGE,2021-05-11,2021-11-12,2021-11-12,Fully Paid,2021-12-12,957807,Debt consolidation,C3,60,Not Verified,48000.0,0.2415,209.37,0.1399,9000,19,10608
369438,NJ,INDIVIDUAL,4 years,AarhusKarlshamn,C,RENT,2021-12-08,2021-01-12,2021-01-12,Fully Paid,2021-02-12,385216,educational,C3,36,Verified,58000.0,0.0728,506.56,0.1316,15000,10,18236
594026,CA,INDIVIDUAL,10+ years,Ortho Organizers,B,MORTGAGE,2021-10-10,2021-10-13,2021-10-13,Fully Paid,2021-11-13,762826,credit card,B4,36,Not Verified,32642.0,0.1511,280.26,0.1149,8500,9,10089
713445,CA,INDIVIDUAL,3 years,Nielsen,B,OWN,2021-03-11,2021-06-12,2021-06-12,Fully Paid,2021-07-12,906672,Debt consolidation,B4,60,Source Verified,65000.0,0.0777,345.81,0.1074,16000,48,17762
564560,WA,INDIVIDUAL,5 years,Seattle Metropolitan,A,RENT,2021-08-10,2021-01-11,2021-01-11,Fully Paid,2021-02-11,726386,Debt consolidation,A4,36,Source Verified,100000.0,0.113,311.11,0.0751,10000,58,10232
1005067,CO,INDIVIDUAL,6 years,ATBS,C,RENT,2021-11-11,2021-08-14,2021-08-14,Fully Paid,2021-09-14,1231734,Debt consolidation,C4,60,Verified,60000.0,0.121,598.3,0.1527,25000,33,33343
1018387,CA,INDIVIDUAL,4 years,Alphavista Services Inc,A,RENT,2021-12-11,2021-04-16,2021-08-12,Fully Paid,2021-09-12,1246622,small business,A4,36,Verified,76000.0,0.0103,375.49,0.079,12000,11,12521
1000480,NY,INDIVIDUAL,3 years,Memorial Sloan-Kettering Cancer Center,A,RENT,2021-11-11,2021-05-15,2021-11-13,Fully Paid,2021-12-13,1226121,Debt consolidation,A4,36,Verified,96000.0,0.038,876.13,0.079,28000,28,31105
529763,CA,INDIVIDUAL,< 1 year,JPMorgan Chase,B,RENT,2021-06-10,2021-10-11,2021-10-11,Fully Paid,2021-11-11,685066,Debt consolidation,B4,36,Source Verified,18000.0,0.118,131.89,0.1149,4000,5,4387
1060970,CA,INDIVIDUAL,10+ years,las nenas fashion,B,RENT,2021-12-11,2021-03-13,2021-10-12,Charged Off,2021-11-12,1292545,Debt consolidation,B5,36,Not Verified,30000.0,0.154,100.64,0.1269,3000,15,1135
1047572,TX,INDIVIDUAL,7 years,UnitedHealthCare Student Resources,A,MORTGAGE,2021-12-11,2021-09-12,2021-08-12,Fully Paid,2021-09-12,1278466,other,A1,36,Verified,70000.0,0.1229,304.36,0.0603,10000,18,10366
548135,NJ,INDIVIDUAL,10+ years,state of new jersey,B,MORTGAGE,2021-07-10,2021-05-16,2021-06-11,Charged Off,2021-07-11,706738,Debt consolidation,B4,36,Not Verified,76145.0,0.1406,112.11,0.1149,3400,41,1233
1040822,WA,INDIVIDUAL,10+ years,us navy,G,RENT,2021-12-11,2021-11-12,2021-11-12,Fully Paid,2021-12-12,1270820,Debt consolidation,G4,60,Source Verified,54480.0,0.185,619.55,0.2391,21575,21,26083
693993,WA,INDIVIDUAL,4 years,Lowe Construction,A,MORTGAGE,2021-03-11,2021-03-14,2021-03-14,Fully Paid,2021-04-14,884859,home improvement,A5,36,Not Verified,55000.0,0.0849,155.9,0.0766,5000,20,5612
495971,FL,INDIVIDUAL,10+ years,Miami air international,C,RENT,2021-03-10,2021-05-16,2021-04-13,Fully Paid,2021-05-13,635400,car,C5,36,Source Verified,120000.0,0.1447,164.57,0.1422,4800,31,5924
461912,CA,INDIVIDUAL,2 years,Newport Center Pharmacy,C,RENT,2021-11-09,2021-12-12,2021-12-12,Fully Paid,2022-01-12,577642,other,C5,36,Not Verified,21600.0,0.1517,222.99,0.1426,6500,3,8028
645750,MD,INDIVIDUAL,5 years,cnsi,B,RENT,2021-01-11,2021-05-16,2021-06-11,Fully Paid,2021-07-11,826260,Debt consolidation,B3,60,Not Verified,70000.0,0.1623,257.16,0.1037,12000,35,12505
967974,VA,INDIVIDUAL,2 years,Fauquier County,E,MORTGAGE,2021-10-11,2021-01-14,2021-01-14,Charged Off,2021-02-14,1188914,credit card,E4,60,Not Verified,61000.0,0.1812,396.66,0.1991,15000,31,10565
680393,NJ,INDIVIDUAL,3 years,Radwell,D,RENT,2021-02-11,2021-05-16,2021-03-14,Fully Paid,2021-04-14,869188,Debt consolidation,D4,36,Verified,36712.0,0.119,349.85,0.1565,10000,6,12594
978282,NY,INDIVIDUAL,< 1 year,Met Life,A,RENT,2021-10-11,2021-10-14,2021-10-14,Fully Paid,2021-11-14,1201332,other,A1,36,Source Verified,28000.0,0.216,264.79,0.0603,8700,20,9532
891288,FL,INDIVIDUAL,10+ years,"BR Products, Inc.",B,MORTGAGE,2021-09-11,2021-03-16,2021-10-14,Fully Paid,2021-11-14,1108087,home improvement,B3,36,Source Verified,150792.0,0.2149,198.46,0.1171,6000,17,7144
715620,WV,INDIVIDUAL,8 years,,B,MORTGAGE,2021-04-11,2021-07-15,2021-10-12,Fully Paid,2021-11-12,909277,credit card,B5,36,Verified,110000.0,0.2135,983.73,0.1111,30000,32,33948
854208,MD,INDIVIDUAL,3 years,"John. J. Kirlin, LLC",F,RENT,2021-08-11,2021-04-13,2021-11-12,Charged Off,2021-12-12,1066441,Debt consolidation,F4,60,Source Verified,120000.0,0.1863,599.64,0.2136,35000,22,9464
462212,FL,INDIVIDUAL,3 years,Lynn University,B,RENT,2021-11-09,2021-11-11,2021-12-11,Fully Paid,2022-01-11,578082,other,B5,36,Not Verified,41000.0,0.1361,240.96,0.1253,7200,10,8454
612380,NC,INDIVIDUAL,< 1 year,Wells Fargo (TekSystems),A,MORTGAGE,2021-11-10,2021-11-13,2021-12-13,Fully Paid,2022-01-13,785253,car,A1,36,Verified,84000.0,0.0466,268.43,0.0542,12000,23,9664
608169,MI,INDIVIDUAL,5 years,Blue Cross Blue Shield of Michigan,B,MORTGAGE,2021-11-10,2021-10-13,2021-10-13,Fully Paid,2021-11-13,780166,credit card,B4,60,Verified,65730.0,0.0898,266.06,0.0999,20000,16,15295
661886,WA,INDIVIDUAL,3 years,Skagit Valley Hospital,D,RENT,2021-01-11,2021-02-16,2021-02-16,Fully Paid,2021-03-16,846458,Debt consolidation,D3,60,Source Verified,28632.0,0.0683,143.63,0.1528,6000,7,8617
1062894,OK,INDIVIDUAL,10+ years,Saint Francis Health System,B,RENT,2021-12-11,2021-12-14,2021-12-14,Fully Paid,2022-01-14,1295377,credit card,B3,36,Verified,62500.0,0.1655,859.98,0.1171,26000,16,30959
582374,NY,INDIVIDUAL,< 1 year,,C,MORTGAGE,2021-09-10,2021-05-16,2021-06-12,Charged Off,2021-07-12,748448,Debt consolidation,C1,60,Verified,70000.0,0.1827,457.42,0.1323,20000,31,11476
536087,PA,INDIVIDUAL,5 years,UPMC,A,MORTGAGE,2021-06-10,2021-05-16,2021-05-11,Charged Off,2021-06-11,692623,Debt consolidation,A5,60,Not Verified,80000.0,0.1386,80.88,0.0788,4000,20,806
885731,MA,INDIVIDUAL,4 years,"Camp, Dresser & Mckee",A,MORTGAGE,2021-09-11,2021-04-16,2021-04-14,Fully Paid,2021-05-14,1101442,Debt consolidation,A5,36,Source Verified,70000.0,0.2018,159.56,0.089,5025,14,5720
1049276,VA,INDIVIDUAL,6 years,IBM,A,MORTGAGE,2021-12-11,2021-02-16,2021-12-14,Fully Paid,2022-01-14,1280488,Debt consolidation,A1,36,Source Verified,74004.0,0.0965,365.23,0.0603,12000,12,13148
1020546,MI,INDIVIDUAL,2 years,Level One Hvac Services,D,MORTGAGE,2021-11-11,2021-02-14,2021-02-14,Charged Off,2021-03-14,1249328,other,D1,36,Not Verified,57600.0,0.1725,481.86,0.1629,13650,25,10693
485471,CA,INDIVIDUAL,9 years,,B,RENT,2021-02-10,2021-02-13,2021-03-13,Fully Paid,2021-04-13,618475,small business,B5,36,Not Verified,120000.0,0.036,822.78,0.1136,25000,28,29621
499339,FL,INDIVIDUAL,< 1 year,Raymond James,B,RENT,2021-04-10,2021-03-14,2021-02-11,Fully Paid,2021-03-11,640882,credit card,B3,36,Verified,75000.0,0.1421,162.8,0.1062,5000,19,5394
399645,PA,INDIVIDUAL,< 1 year,Spherion,C,RENT,2021-05-09,2021-08-11,2021-08-11,Fully Paid,2021-09-11,441625,medical,C5,36,Not Verified,20000.0,0.2472,136.31,0.1379,4000,15,4790
469061,MD,INDIVIDUAL,6 years,MedVision,C,OWN,2021-12-09,2021-07-14,2021-01-13,Fully Paid,2021-02-13,591275,home improvement,C4,36,Not Verified,65000.0,0.1782,102.42,0.1392,3000,5,3687
822134,NC,INDIVIDUAL,10+ years,PCS Phosphate,E,MORTGAGE,2021-07-11,2021-11-13,2021-09-11,Fully Paid,2021-10-11,1008825,Debt consolidation,E2,60,Verified,90000.0,0.2132,783.55,0.1839,30600,36,31070
817753,OH,INDIVIDUAL,10+ years,airtron heating and cooling,C,MORTGAGE,2021-07-11,2021-08-14,2021-09-14,Fully Paid,2021-10-14,1025622,Debt consolidation,C1,36,Not Verified,40000.0,0.0498,67.38,0.1299,2000,10,2426
242695,CA,INDIVIDUAL,< 1 year,,B,MORTGAGE,2021-01-08,2021-12-13,2021-05-10,Fully Paid,2021-06-10,242682,vacation,B5,36,Not Verified,7904.04,0.0304,16.31,0.1071,500,6,580
629815,MA,INDIVIDUAL,< 1 year,Redi2 Technologies,A,MORTGAGE,2021-12-10,2021-04-13,2021-02-13,Fully Paid,2021-03-13,806936,credit card,A2,36,Source Verified,96000.0,0.107,485.24,0.0579,16000,30,17220
710739,CA,INDIVIDUAL,4 years,Spectrum Information Services,A,RENT,2021-03-11,2021-04-14,2021-04-14,Fully Paid,2021-05-14,903523,medical,A3,36,Source Verified,40000.0,0.2139,385.51,0.0692,12500,14,13878
620204,FL,INDIVIDUAL,1 year,PBS&J,A,RENT,2021-12-10,2021-03-16,2021-04-12,Fully Paid,2021-05-12,794923,other,A2,36,Not Verified,52000.0,0.015,303.27,0.0579,10000,8,10621
784157,VA,INDIVIDUAL,10+ years,Southside Regional Medical Center,E,RENT,2021-06-11,2021-05-16,2021-05-13,Fully Paid,2021-06-13,987339,Debt consolidation,E5,60,Verified,78000.0,0.2172,523.81,0.1969,24000,32,26490
795873,IL,INDIVIDUAL,4 years,Private Equity,A,MORTGAGE,2021-06-11,2021-07-14,2021-07-14,Fully Paid,2021-08-14,1000624,Debt consolidation,A1,36,Not Verified,115000.0,0.0096,168.9,0.0542,5600,21,6080
996412,NY,INDIVIDUAL,1 year,Senator Investment Group,A,RENT,2021-10-11,2021-03-16,2021-10-12,Fully Paid,2021-11-12,1221043,Debt consolidation,A2,36,Verified,130000.0,0.0558,614.08,0.0662,20000,29,21058
444972,NY,INDIVIDUAL,1 year,BGA,D,RENT,2021-10-09,2021-03-11,2021-03-11,Fully Paid,2021-04-11,358250,Debt consolidation,D5,36,Verified,125000.0,0.2385,421.89,0.16,12000,32,14212
1040440,FL,INDIVIDUAL,9 years,valrico state bank,B,RENT,2021-11-11,2021-12-14,2021-12-14,Fully Paid,2022-01-14,1270415,other,B4,36,Not Verified,29000.0,0.1895,40.1,0.1242,1200,8,1444
570738,NY,INDIVIDUAL,2 years,The Accessory corp,E,RENT,2021-09-10,2021-07-15,2021-12-11,Fully Paid,2022-01-11,734157,Debt consolidation,E1,60,Source Verified,35000.0,0.2006,294.7,0.1645,12000,6,14268
980142,CA,INDIVIDUAL,2 years,US Health Works,A,RENT,2021-10-11,2021-02-16,2021-05-12,Fully Paid,2021-06-12,1203522,Debt consolidation,A4,36,Not Verified,49152.0,0.1658,187.75,0.079,6000,14,6256
473578,WA,INDIVIDUAL,9 years,CHAN Healthcare Auditors,C,RENT,2021-01-10,2021-05-16,2021-01-13,Fully Paid,2021-02-13,598655,credit card,C2,36,Not Verified,106000.0,0.0932,676.02,0.1322,20000,17,24337
624649,WA,INDIVIDUAL,4 years,US ARMY,A,MORTGAGE,2021-12-10,2021-01-11,2021-01-11,Fully Paid,2021-02-11,800470,major purchase,A5,36,Source Verified,41820.0,0.1039,77.09,0.0691,2500,15,2515
376209,CA,INDIVIDUAL,3 years,bioLINIA,A,RENT,2021-02-09,2021-10-11,2021-10-11,Fully Paid,2021-11-11,399054,home improvement,A5,36,Verified,120000.0,0.0293,481.42,0.0963,15000,19,17293
1063388,CA,INDIVIDUAL,4 years,Pasadena city college,A,RENT,2021-12-11,2021-05-16,2021-01-14,Fully Paid,2021-02-14,1295942,Debt consolidation,A4,36,Source Verified,49668.0,0.0727,329.33,0.079,10525,9,11651
647277,GA,INDIVIDUAL,2 years,tire kingdom,D,RENT,2021-01-11,2021-10-12,2021-10-12,Fully Paid,2021-11-12,828134,house,D3,36,Verified,60000.0,0.0748,553.32,0.1483,16000,13,19153
1034262,NJ,INDIVIDUAL,6 years,,E,RENT,2021-11-11,2021-05-16,2021-12-15,Fully Paid,2022-01-15,1263856,Debt consolidation,E5,60,Verified,82000.0,0.106,226.62,0.203,8500,12,13327
864177,WI,INDIVIDUAL,10+ years,TTM Technologies,E,RENT,2021-08-11,2021-05-12,2021-06-12,Charged Off,2021-07-12,1077339,Debt consolidation,E5,60,Source Verified,40000.0,0.1203,315.87,0.1969,12000,10,2842
471850,NJ,INDIVIDUAL,2 years,Newark Emergency Services for Families,C,RENT,2021-12-09,2021-03-13,2021-10-12,Charged Off,2021-11-12,595791,Debt consolidation,C3,36,Not Verified,40000.0,0.0789,84.93,0.1357,2500,7,2471
568940,CA,INDIVIDUAL,10+ years,San Manuel Casino,E,MORTGAGE,2021-09-10,2021-10-15,2021-10-15,Fully Paid,2021-11-15,731898,Debt consolidation,E4,60,Verified,75000.0,0.136,610.01,0.1756,24250,31,36631
363281,FL,INDIVIDUAL,10+ years,United States Government,E,MORTGAGE,2021-11-08,2021-12-11,2021-12-11,Charged Off,2022-01-11,373139,Debt consolidation,E1,36,Not Verified,41760.0,0.2155,83.12,0.1493,2400,23,2606
530517,CA,INDIVIDUAL,1 year,"Picarro, Inc.",B,MORTGAGE,2021-06-10,2021-06-15,2021-07-15,Fully Paid,2021-08-15,686003,home improvement,B4,60,Source Verified,85000.0,0.0607,241.87,0.1149,18200,41,14512
768394,AZ,INDIVIDUAL,10+ years,MCM Integrated Technologies Ltd.,A,MORTGAGE,2021-05-11,2021-12-15,2021-08-12,Fully Paid,2021-09-12,969694,major purchase,A1,36,Not Verified,96000.0,0.0647,120.64,0.0542,4000,18,4210
575569,OR,INDIVIDUAL,10+ years,kaiser permanete nw,B,RENT,2021-09-10,2021-05-16,2021-02-11,Charged Off,2021-03-11,740305,Debt consolidation,B1,60,Verified,45000.0,0.0389,130.22,0.1038,6075,33,199
994123,OH,INDIVIDUAL,< 1 year,"Pacer International, Inc.",E,MORTGAGE,2021-10-11,2021-05-16,2021-05-14,Fully Paid,2021-06-14,1218525,credit card,E2,36,Verified,85000.0,0.1313,880.11,0.1903,24000,24,30615
1048690,CA,INDIVIDUAL,1 year,matrix energy solutions,C,RENT,2021-12-11,2021-01-16,2021-12-14,Fully Paid,2022-01-14,1279653,Debt consolidation,C2,36,Source Verified,36000.0,0.0137,137.24,0.1427,4000,7,4940
1030884,MO,INDIVIDUAL,6 years,U.S. Army,C,MORTGAGE,2021-12-11,2021-02-16,2021-01-15,Fully Paid,2021-02-15,1260286,Debt consolidation,C1,36,Source Verified,50000.0,0.2009,542.89,0.1349,16000,16,19571
846459,CO,INDIVIDUAL,2 years,LVW Electronics,D,RENT,2021-08-11,2021-08-14,2021-11-11,Fully Paid,2021-12-11,1057849,credit card,D3,36,Verified,60000.0,0.118,707.99,0.1649,20000,19,20807
439667,IL,INDIVIDUAL,< 1 year,HEALTH CARE SERVICE CORPORATION,B,RENT,2021-09-09,2021-09-12,2021-09-12,Fully Paid,2021-10-12,497952,Debt consolidation,B3,36,Not Verified,70000.0,0.1089,533.46,0.1183,16100,20,19204
670935,NY,INDIVIDUAL,10+ years,Men on the Move,D,RENT,2021-02-11,2021-04-16,2021-12-13,Fully Paid,2022-01-13,842891,Debt consolidation,D5,36,Source Verified,70000.0,0.0655,527.51,0.1602,15000,6,18981
356308,NY,INDIVIDUAL,8 years,Brown Brothers Harriman and Co.,A,RENT,2021-09-08,2021-05-16,2021-10-11,Fully Paid,2021-11-11,361456,home improvement,A5,36,Not Verified,225000.0,0.0744,237.21,0.0863,7500,9,8540
370875,CA,INDIVIDUAL,4 years,mercury insurance,A,RENT,2021-01-09,2021-10-13,2021-01-12,Fully Paid,2021-02-12,388091,car,A5,36,Not Verified,39996.0,0.0918,208.62,0.0963,6500,25,7510
304326,AZ,INDIVIDUAL,1 year,Service First Realty,B,MORTGAGE,2021-04-08,2021-05-12,2021-07-10,Fully Paid,2021-08-10,299515,credit card,B2,36,Not Verified,60000.0,0.018,318.34,0.0976,9900,14,11153
770747,OR,INDIVIDUAL,10+ years,U S POSTAL SERVICE,A,MORTGAGE,2021-06-11,2021-08-12,2021-08-12,Fully Paid,2021-09-12,972454,major purchase,A1,36,Verified,70000.0,0.0888,301.6,0.0542,10000,14,10436
647439,NC,INDIVIDUAL,10+ years,smithfield housing,A,MORTGAGE,2021-01-11,2021-06-12,2021-05-12,Fully Paid,2021-06-12,828331,Debt consolidation,A1,36,Not Verified,66912.0,0.0441,361.92,0.0542,12000,16,12697
731785,VA,INDIVIDUAL,1 year,US Census Bureau,C,RENT,2021-04-11,2021-02-16,2021-05-16,Fully Paid,2021-06-16,915354,Debt consolidation,C2,60,Source Verified,67476.0,0.1805,603.78,0.1306,26500,14,36226
409975,LA,INDIVIDUAL,10+ years,Army National Guard,A,MORTGAGE,2021-06-09,2021-07-14,2021-06-12,Fully Paid,2021-07-12,461044,Debt consolidation,A4,36,Not Verified,60000.0,0.1132,191.69,0.0932,6000,22,6931
494116,MI,INDIVIDUAL,10+ years,Magna DBA AIM Systems -- Warren,E,MORTGAGE,2021-03-10,2021-03-13,2021-04-13,Fully Paid,2021-05-13,632427,Debt consolidation,E5,36,Not Verified,85680.0,0.0847,361.18,0.1793,10000,24,13003
1023438,LA,INDIVIDUAL,7 years,Tulane Medical Center,B,MORTGAGE,2021-11-11,2021-05-16,2021-07-14,Fully Paid,2021-08-14,1252259,Debt consolidation,B1,36,Verified,110000.0,0.2364,966.75,0.0991,30000,47,34685
745900,WA,INDIVIDUAL,< 1 year,Washington State Department of Revenue,C,RENT,2021-05-11,2021-01-16,2021-07-12,Fully Paid,2021-08-12,944535,credit card,C3,36,Not Verified,30000.0,0.144,109.36,0.1399,3200,14,3642
712690,TX,INDIVIDUAL,3 years,Baylor University Medical Center,A,MORTGAGE,2021-03-11,2021-04-13,2021-04-13,Fully Paid,2021-05-13,905828,major purchase,A4,36,Verified,124726.0,0.0014,465.15,0.0729,15000,20,16204
484339,VA,INDIVIDUAL,10+ years,SHEEHY FORD,A,MORTGAGE,2021-02-10,2021-05-16,2021-01-12,Fully Paid,2021-02-12,616607,Debt consolidation,A4,36,Not Verified,57000.0,0.0897,311.1,0.0751,10000,41,10842
683977,OH,INDIVIDUAL,8 years,JPMorgan Chase,B,MORTGAGE,2021-02-11,2021-03-14,2021-03-14,Fully Paid,2021-04-14,873369,Debt consolidation,B4,36,Source Verified,130000.0,0.1492,358.78,0.1074,11000,34,12916
597005,CA,INDIVIDUAL,6 years,Kaiser Permanente,D,RENT,2021-10-10,2021-09-13,2021-05-13,Charged Off,2021-06-13,766327,Debt consolidation,D2,36,Source Verified,50000.0,0.1454,278.15,0.1521,8000,21,8169
684223,WV,INDIVIDUAL,10+ years,Suburban Sanitation,B,MORTGAGE,2021-02-11,2021-03-16,2021-03-16,Fully Paid,2021-04-16,873657,car,B5,60,Not Verified,43000.0,0.2553,108.99,0.1111,5000,20,6539
518445,OH,INDIVIDUAL,2 years,Maxim Healthcare Services,A,RENT,2021-05-10,2021-06-13,2021-06-13,Fully Paid,2021-07-13,670145,Debt consolidation,A4,36,Verified,22884.0,0.1883,217.78,0.0751,7000,16,7840
416486,CA,INDIVIDUAL,1 year,Sony,B,MORTGAGE,2021-06-09,2021-04-10,2021-04-10,Fully Paid,2021-05-10,485062,credit card,B3,36,Verified,220000.0,0.1007,825.34,0.1158,25000,35,26964
874922,CA,INDIVIDUAL,10+ years,KAISER PERMANENTE,A,RENT,2021-09-11,2021-05-16,2021-09-14,Fully Paid,2021-10-14,1089423,Debt consolidation,A1,36,Source Verified,82000.0,0.2314,337.8,0.0542,11200,38,12160
837818,NJ,INDIVIDUAL,< 1 year,Princeton Center for Leadership Training,B,RENT,2021-08-11,2021-03-13,2021-02-13,Fully Paid,2021-03-13,1047873,Debt consolidation,B5,36,Not Verified,32000.0,0.1234,79.71,0.1199,2400,17,2742
460779,IL,INDIVIDUAL,5 years,point bridge,B,OWN,2021-11-09,2021-11-12,2021-12-12,Fully Paid,2022-01-12,575448,home improvement,B1,36,Not Verified,160000.0,0.0875,492.06,0.1114,15000,35,17715
496213,CO,INDIVIDUAL,4 years,sheraton hotel,C,MORTGAGE,2021-06-10,2021-08-13,2021-08-13,Fully Paid,2021-09-13,635773,Debt consolidation,C3,60,Not Verified,42000.0,0.0951,209.33,0.1398,9000,16,11948
868236,FL,INDIVIDUAL,10+ years,Tuscany  Eyewear,A,RENT,2021-09-11,2021-05-16,2021-09-14,Fully Paid,2021-10-14,1081925,other,A2,36,Not Verified,84000.0,0.1717,304.18,0.0599,10000,21,10950
543732,FL,INDIVIDUAL,10+ years,military,D,RENT,2021-07-10,2021-01-11,2021-09-10,Charged Off,2021-10-10,701452,moving,D3,36,Source Verified,48000.0,0.0161,34.96,0.1558,1000,22,79
493316,FL,INDIVIDUAL,1 year,Department of Defense - NAWCTSD,A,RENT,2021-03-10,2021-01-12,2021-12-11,Fully Paid,2022-01-11,631057,major purchase,A5,36,Not Verified,55000.0,0.1462,234.61,0.0788,7500,10,8018
641682,CO,INDIVIDUAL,6 years,Cambrldge Care,C,MORTGAGE,2021-01-11,2021-01-14,2021-01-14,Fully Paid,2021-02-14,821386,major purchase,C4,60,Verified,43929.6,0.0,458.66,0.1335,20000,5,26129
712071,VA,INDIVIDUAL,< 1 year,Brown and Caldwell,A,RENT,2021-03-11,2021-04-15,2021-09-12,Fully Paid,2021-10-12,905116,car,A5,36,Source Verified,63533.0,0.1273,168.38,0.0766,5400,20,5866
721745,FL,INDIVIDUAL,10+ years,Sacred Heart Hospital,D,MORTGAGE,2021-04-11,2021-05-16,2021-02-12,Charged Off,2021-03-12,916440,credit card,D2,36,Verified,62664.0,0.2417,564.33,0.1491,16300,34,5642
732199,CT,INDIVIDUAL,< 1 year,Sussex II State Prison,E,RENT,2021-04-11,2021-04-16,2021-05-16,Fully Paid,2021-06-16,928371,moving,E1,60,Source Verified,28854.0,0.2196,58.88,0.164,2400,8,3532
449735,GA,INDIVIDUAL,2 years,Invision Inc.,C,OWN,2021-10-09,2021-10-12,2021-10-12,Fully Paid,2021-11-12,552611,Debt consolidation,C4,36,Not Verified,95000.0,0.1123,737.36,0.1392,21600,26,26545
769744,MN,INDIVIDUAL,< 1 year,Modis,B,RENT,2021-06-11,2021-05-16,2021-12-11,Charged Off,2022-01-11,971249,Debt consolidation,B2,36,Not Verified,83200.0,0.1662,176.56,0.1059,5425,33,1058
538692,AR,INDIVIDUAL,10+ years,City of Conway,D,MORTGAGE,2021-07-10,2021-07-15,2021-07-15,Fully Paid,2021-08-15,695688,major purchase,D2,60,Not Verified,50000.0,0.1534,95.61,0.1521,4000,29,5736
1030338,OH,INDIVIDUAL,< 1 year,JP Morgan,D,RENT,2021-11-11,2021-05-16,2021-04-14,Fully Paid,2021-05-14,1259947,Debt consolidation,D2,36,Verified,82500.0,0.1958,710.77,0.1677,20000,25,25246
981482,NY,INDIVIDUAL,< 1 year,Diamond Personnel,C,MORTGAGE,2021-10-11,2021-05-16,2021-11-11,Charged Off,2021-12-11,1204656,medical,C1,60,Source Verified,80000.0,0.1092,805.17,0.1349,35000,31,804
497767,NJ,INDIVIDUAL,4 years,burger king corporation,D,RENT,2021-03-10,2021-12-13,2021-04-13,Fully Paid,2021-05-13,638175,Debt consolidation,D3,36,Not Verified,38000.0,0.0354,208.97,0.1533,6000,4,7524
648219,VA,INDIVIDUAL,10+ years,APPTIS,C,MORTGAGE,2021-01-11,2021-04-16,2021-12-11,Fully Paid,2022-01-11,829288,credit card,C3,60,Verified,102408.0,0.0347,568.58,0.1298,25000,43,27791
476297,PA,INDIVIDUAL,3 years,Vitel Communications,F,RENT,2021-01-10,2021-11-12,2021-07-12,Charged Off,2021-08-12,603281,medical,F2,36,Verified,80000.0,0.0008,363.7,0.1843,10000,4,10679
421455,GA,INDIVIDUAL,8 years,"Alton & Bird, LLP",D,MORTGAGE,2021-06-09,2021-05-10,2021-05-10,Fully Paid,2021-06-10,484822,Debt consolidation,D4,36,Verified,89000.0,0.238,424.97,0.1505,12250,49,13653
623932,PA,INDIVIDUAL,7 years,School District of Philadelphia,A,RENT,2021-12-10,2021-05-16,2021-12-13,Fully Paid,2022-01-13,799594,Debt consolidation,A2,36,Source Verified,78000.0,0.1454,185.0,0.0579,10000,24,6660
782020,AL,INDIVIDUAL,1 year,Intermark Group,C,RENT,2021-06-11,2021-05-16,2021-06-14,Fully Paid,2021-07-14,984955,credit card,C2,36,Not Verified,60000.0,0.2292,409.2,0.1384,12000,20,14731
601956,NY,INDIVIDUAL,3 years,Public school 307,A,RENT,2021-10-10,2021-02-16,2021-03-12,Fully Paid,2021-04-12,772364,wedding,A4,36,Not Verified,42000.0,0.1047,73.61,0.0654,2400,13,2569
777683,PA,INDIVIDUAL,2 years,,C,MORTGAGE,2021-06-11,2021-12-15,2021-02-14,Fully Paid,2021-03-14,980206,Debt consolidation,C4,36,Source Verified,250000.0,0.125,1175.13,0.1479,34000,41,42166
1017279,IL,INDIVIDUAL,6 years,Wilmette Park District,B,RENT,2021-11-11,2021-08-15,2021-09-14,Fully Paid,2021-10-14,1245240,other,B5,36,Not Verified,33000.0,0.0422,161.02,0.1269,4800,18,5794
875449,MA,INDIVIDUAL,8 years,United States Air Force,A,MORTGAGE,2021-09-11,2021-02-12,2021-02-12,Fully Paid,2021-03-12,1089957,Debt consolidation,A1,36,Source Verified,55000.0,0.0953,301.6,0.0542,10000,36,10123
442140,CA,INDIVIDUAL,< 1 year,TriNet,D,RENT,2021-10-09,2021-05-16,2021-09-10,Charged Off,2021-10-10,536892,credit card,D1,36,Verified,120000.0,0.2052,861.88,0.1461,25000,18,9476
919270,FL,INDIVIDUAL,10+ years,Delco Comstruction,E,MORTGAGE,2021-10-11,2021-05-16,2021-05-16,Current,2021-06-16,1139821,credit card,E3,60,Verified,110000.0,0.2079,916.03,0.1942,35000,25,50358
